CONTAINER,CASES,QTY,SKUs,FFW,OCEAN/TL,40/45/53,PL,CARRIER,Live,SCHEDULED DATE,SCHEDULED TIME,ARRIVAL DATE,ARRIVAL TIME,TEAM SIZE,UNLOAD DATE,BLDG,UNLOAD START,UNLOAD FINISH,UNLOAD MINS,Unload for avs,Cases Per Person  Per Minute,RESTACK START,RESTACK FINISH,D2S START,D2S FINISH,DAMAGED PRODUCT,TOTAL PALLETS,DAMAGED PALLETS
OOLU9740983,458,36760,66,Fedex,Ocean,40' HQ Container,Yes,,,6/21/2017,8:00AM,6/21/2017,8:00AM,5,6/21/2017,,,,0,,,,,,,2,,0
OOLU9249326,870,25828,9,Fedex,Ocean,40' HQ Container,No,,,6/21/2017,9:00AM,6/21/2017,6:30AM,5,6/21/2017,,,,0,,,,,,,0,,0
OOLU9170509,927,27732,4,Fedex,Ocean,40' HQ Container,No,,,6/21/2017,7:00AM,6/21/2017,6:50AM,5,6/21/2017,,,,0,,,,,,,0,,0
CAIU8598797,500,33902,27,Fedex,Ocean,40' HQ Container,Yes,,,6/22/2017,9:30AM,6/22/2017,9:35AM,5,6/22/2017,,,,0,,,,,,,0,,0
FSCU8295988,1820,29700,4,Fedex,Ocean,40' HQ Container,No,,,6/22/2017,8:00AM,6/22/2017,8:10AM,5,6/22/2017,,,,0,,,,,,,1,,0
OOLU8543634,686,29208,10,Fedex,Ocean,40' HQ Container,No,,,6/22/2017,7:00AM,6/22/2017,6:00AM,5,6/22/2017,,,,0,,,,,,,0,,0
OOCU6819584,949,29524,7,Fedex,Ocean,40' HQ Container,Yes,,,6/23/2017,7:00AM,6/23/2017,6:45AM,4,6/23/2017,,,,0,,,,,,,0,,0
OOLU9818973,532,21280,1,SBA Global,Transload,53' Trailer,No,,,6/26/2017,9:30AM,6/26/2017,10:45AM,4,6/26/2017,,,,0,,,,,,,0,,0
OOLU7650129,1268,31675,60,SBA Global,Transload,53' Trailer,Yes,,,6/26/2017,7:00AM,6/26/2017,6:50AM,4,6/26/2017,,,,0,,,,,,,0,,0
MSKU1714965,780,34508,10,SBA Global,Transload,53' Trailer,Yes,,,6/28/2017,7:00AM,6/28/2017,7:50AM,4,6/28/2017,,,,0,,,,,,,0,,0
OOLU8873488,668,21720,4,SBA Global,Transload,53' Trailer,No,,,6/28/2017,8:00AM,6/28/2017,6:50AM,4,6/28/2017,,,,0,,,,,,,0,,0
TCLU1477969,501,34751,32,Fedex,Ocean,40' HQ Container,Yes,,,6/30/2017,11:00AM,6/30/2017,3:20PM,5,6/30/2017,,,,0,,,,,,,0,,0
OOLU8555002,2046,34140,3,SBA Global,Transload,53' Trailer,No,,,7/3/2017,7:00AM,7/3/2017,7:00AM,4,7/3/2017,,,,0,,,,,,,0,,0
OOLU9571230,1042,34780,16,Fedex,Ocean,40' HQ Container,Yes,,,7/5/2017,7:00AM,7/5/2017,6:50AM,3,7/5/2017,,,,0,,,,,,,0,,0
TCNU6541610,616,20052,6,Fedex,Ocean,40' HQ Container,No,,,7/5/2017,8:00AM,7/5/2017,6:50AM,3,7/5/2017,,,,0,,,,,,,0,,0
OOLU7621558,1522,14214,5,Fedex,Ocean,40' HQ Container,No,,,7/5/2017,9:00AM,7/5/2017,8:05AM,4,7/5/2017,,,,0,,,,,,,0,,0
OOCU6839770,458,33280,5,Fedex,Ocean,40' HQ Container,Yes,,,7/6/2017,7:00AM,7/6/2017,6:50AM,4,7/6/2017,,,,0,,,,,,,0,,0
OOLU6882027,833,27332,9,Fedex,Ocean,40' HQ Container,No,,,7/6/2017,8:00AM,7/6/2017,6:50AM,5,7/6/2017,,,,0,,,,,,,0,,0
OOLU9224035,528,42242,26,Fedex,Ocean,40' HQ Container,Yes,,,7/6/2017,9:00AM,7/6/2017,7:30AM,5,7/6/2017,,,,0,,,,,,,0,,0
OOLU7603390,197,13728,7,SBA Global,Transload,53' Trailer,No,,,7/7/2017,11:00AM,7/7/2017,8:20AM,5,7/7/2017,,,,0,,,,,,,0,,0
OOLU8715986,796,32598,3,SBA Global,Transload,53' Trailer,No,,,7/7/2017,7:00AM,7/7/2017,7:10AM,5,7/7/2017,,,,0,,,,,,,0,,0
SMCU1057275,1232,20202,6,SBA Global,Transload,53' Trailer,No,,,7/10/2017,10:00AM,7/10/2017,10:00AM,5,7/10/2017,,,,0,,,,,,,0,,0
OOLU9442187,495,39216,27,Fedex,Ocean,40' HQ Container,Yes,,,7/11/2017,7:00AM,7/11/2017,7:00AM,5,7/11/2017,,,,0,,,,,,,0,,0
OOLU9633305,1975,23700,1,SBA Global,Transload,53' Trailer,No,,,7/11/2017,8:00AM,7/11/2017,7:30AM,5,7/11/2017,,,,0,,,,,,,1,,0
OOLU8091560,1210,27114,17,SBA Global,Transload,53' Trailer,Yes,,,7/11/2017,9:00AM,7/11/2017,9:50AM,5,7/11/2017,,,,0,,,,,,,0,,0
CAIU9258981,1077,31302,7,SBA Global,Transload,53' Trailer,Yes,,,7/12/2017,7:00AM,7/12/2017,7:00AM,5,7/12/2017,,,,0,,,,,,,0,,0
OOLU9152188,335,30150,9,SBA Global,Transload,53' Trailer,No,,,7/13/2017,7:00AM,7/13/2017,7:00AM,5,7/13/2017,,,,0,,,,,,,0,,0
OOLU8092335,1252,27821,16,SBA Global,Transload,53' Trailer,No,,,7/13/2017,9:30AM,7/13/2017,9:00AM,5,7/13/2017,,,,0,,,,,,,0,,2
OOLU9227190,1850,24864,2,SBA Global,Transload,53' Trailer,No,,,7/13/2017,7:00AM,7/13/2017,7:00AM,5,7/13/2017,,,,0,,,,,,,1,,1
GIPU1267245,1456,18369,4,SBA Global,Transload,53' Trailer,No,,,7/14/2017,7:00AM,7/14/2017,8:30AM,5,7/14/2017,,,,0,,,,,,,0,,0
OOLU8715440,570,33408,8,SBA Global,Transload,53' Trailer,No,,,7/14/2017,8:30AM,7/14/2017,7:00AM,5,7/14/2017,,,,0,,,,,,,0,,0
OOLU9951688,389,29640,43,SBA Global,Transload,53' Trailer,No,,,7/17/2017,10:30AM,7/17/2017,7:30AM,5,7/17/2017,,,,0,,,,,,,0,,0
OOLU9182161,1372,23128,2,SBA Global,Transload,53' Trailer,No,,,7/17/2017,9:00AM,7/17/2017,9:00AM,5,7/17/2017,,,,0,,,,,,,0,,0
OOLU8961716,1343,30520,11,Fedex,Ocean,40' HQ Container,Yes,,,7/18/2017,7:00AM,7/18/2017,6:30AM,5,7/18/2017,,,,0,,,,,,,0,,0
CAIU9622835,537,27982,8,SBA Global,Transload,53' Trailer,No,,,7/19/2017,7:00AM,7/19/2017,7:45AM,5,7/19/2017,,,,0,,,,,,,0,,0
OOLU9466450,503,40800,31,Fedex,Ocean,40' HQ Container,Yes,,,7/20/2017,8:00AM,7/20/2017,7:00AM,5,7/20/2017,,,,0,,,,,,,0,,0
OOLU8720010,2016,17372,3,SBA Global,Transload,53' Trailer,No,,,7/20/2017,9:00AM,7/20/2017,8:30AM,5,7/20/2017,,,,0,,,,,,,0,,0
OOLU8894500,661,33496,7,Fedex,Ocean,40' HQ Container,Yes,,,7/20/2017,7:00AM,7/20/2017,7:00AM,5,7/20/2017,,,,0,,,,,,,0,,0
OOCU6738271,327,29430,4,SBA Global,Transload,53' Trailer,No,,,7/21/2017,8:30AM,7/21/2017,7:25AM,5,7/21/2017,,,,0,,,,,,,0,,2
GIPU5035314,780,9282,3,SBA Global,Transload,53' Trailer,No,,,7/21/2017,9:30AM,7/21/2017,9:30AM,5,7/21/2017,,,,0,,,,,,,0,,0
OOLU8113124,1700,31620,14,SBA Global,Transload,53' Trailer,Yes,,,7/21/2017,7:00AM,7/21/2017,8:30AM,5,7/21/2017,,,,0,,,,,,,0,,2
TCNU5836160,440,26898,11,SBA Global,Transload,53' Trailer,No,,,7/24/2017,9:30AM,7/24/2017,8:00AM,5,7/24/2017,,,,0,,,,,,,0,,0
OOLU8541930,2054,18528,4,SBA Global,Transload,53' Trailer,No,,,7/25/2017,10:00AM,7/25/2017,9:00AM,5,7/25/2017,,,,0,,,,,,,0,,1
OOLU7462395,1490,13557,4,Fedex,Ocean,40' HQ Container,No,,,7/25/2017,7:00AM,7/25/2017,7:00AM,5,7/25/2017,,,,0,,,,,,,0,,0
OOLU8211310,1173,33858,45,Fedex,Ocean,40' HQ Container,Yes,,,7/26/2017,8:30AM,7/26/2017,7:00AM,5,7/26/2017,,,,0,,,,,,,0,,0
OOCU6439809,1226,27961,18,SBA Global,Transload,53' Trailer,Yes,,,7/26/2017,7:00AM,7/26/2017,7:00AM,5,7/26/2017,,,,0,,,,,,,0,,1
OOLU8263910,559,30507,45,Fedex,Ocean,40' HQ Container,Yes,,,7/27/2017,7:00AM,7/27/2017,6:30AM,5,7/27/2017,,,,0,,,,,,,0,,0
DFSU7239496,406,33421,19,Fedex,Ocean,40' HQ Container,Yes,,,7/31/2017,8:00AM,7/31/2017,7:00AM,5,7/31/2017,,,,0,,,,,,,0,,0
OOLU8237228,373,27288,19,SBA Global,Transload,53' Trailer,No,,,7/31/2017,9:30AM,7/31/2017,9:30AM,5,7/31/2017,,,,0,,,,,,,0,,0
OOCU6913477,406,28920,12,SBA Global,Transload,53' Trailer,No,,,8/1/2017,7:00AM,8/1/2017,7:00AM,5,8/1/2017,,,,0,,,,,,,0,,2
OOLU9736290,3020,31800,2,Fedex,Ocean,40' HQ Container,No,,,8/2/2017,8:00AM,8/2/2017,8:00AM,5,8/2/2017,,,,0,,,,,,,0,,0
OOLU7975633,629,15886,7,SBA Global,Transload,53' Trailer,Yes,,,8/2/2017,7:00AM,8/2/2017,7:22AM,5,8/2/2017,,,,0,,,,,,,0,,0
OOLU9073920,1748,30336,7,SBA Global,Transload,53' Trailer,No,,,8/4/2017,7:00AM,8/4/2017,7:00AM,4,8/4/2017,,,,0,,,,,,,0,,0
OOLU8080057,404,31724,13,Fedex,Ocean,40' HQ Container,Yes,,,8/7/2017,7:00AM,8/7/2017,6:30AM,4,8/7/2017,,,,0,,,,,,,0,,0
OOLU9616967,368,29593,36,Fedex,Ocean,40' HQ Container,Yes,,,8/8/2017,7:00AM,8/8/2017,7:00AM,5,8/8/2017,,,,0,,,,,,,0,,0
TCLU6694988,1732,27942,11,SBA Global,Transload,53' Trailer,No,,,8/8/2017,10:30AM,8/8/2017,11:31AM,5,8/8/2017,,,,0,,,,,,,0,,0
OOLU7912152,290,8720,3,SBA Global,Transload,53' Trailer,No,,,8/8/2017,9:30AM,8/8/2017,9:00AM,5,8/8/2017,,,,0,,,,,,,1,,0
TCLU1546611,2049,16872,2,SBA Global,Transload,53' Trailer,No,,,8/9/2017,7:00AM,8/9/2017,6:00AM,5,8/9/2017,,,,0,,,,,,,0,,1
OOLU8103996,1118,31366,12,Fedex,Ocean,40' HQ Container,Yes,,,8/9/2017,10:00AM,8/9/2017,10:00AM,5,8/9/2017,,,,0,,,,,,,0,,0
FCIU7211350,303,27270,7,SBA Global,Transload,53' Trailer,No,,,8/9/2017,9:00AM,8/9/2017,10:00AM,5,8/9/2017,,,,0,,,,,,,0,,0
SEGU3081730,662,6444,4,SBA Global,Transload,53' Trailer,No,,,8/10/2017,7:00AM,8/10/2017,7:00AM,5,8/10/2017,,,,0,,,,,,,0,,0
EMCU9891980,970,11640,1,SBA Global,Transload,53' Trailer,No,,,8/10/2017,10:00AM,8/10/2017,9:50AM,5,8/10/2017,,,,0,,,,,,,0,,0
EISU9404549,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,8/11/2017,7:00AM,8/11/2017,7:00AM,5,8/11/2017,,,,0,,,,,,,0,,0
EMCU9750472,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,8/11/2017,9:00AM,8/11/2017,8:00AM,5,8/11/2017,,,,0,,,,,,,0,,1
TLLU4841985,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,8/14/2017,9:00AM,8/14/2017,10:00AM,5,8/14/2017,,,,0,,,,,,,0,,0
OOLU9665940,800,28800,1,Fedex,Ocean,40' HQ Container,No,,,8/15/2017,7:00AM,8/15/2017,6:50AM,5,8/15/2017,,,,0,,,,,,,0,,0
MATU2292102,1000,12000,1,SBA Global,Transload,53' Trailer,No,,,8/15/2017,8:00AM,8/15/2017,7:30AM,5,8/15/2017,,,,0,,,,,,,0,,0
OOCU6903313,340,29340,5,SBA Global,Transload,53' Trailer,No,,,8/16/2017,9:00AM,8/16/2017,8:10AM,5,8/16/2017,,,,0,,,,,,,0,,0
OOCU6923813,674,28218,8,SBA Global,Transload,53' Trailer,No,,,8/16/2017,8:00AM,8/16/2017,7:30AM,5,8/16/2017,,,,0,,,,,,,0,,0
OOLU6883281,662,26650,28,Fedex,Ocean,40' HQ Container,Yes,,,8/16/2017,7:00AM,8/16/2017,7:00AM,5,8/16/2017,,,,0,,,,,,,0,,0
OOLU8796530,1789,27702,17,SBA Global,Transload,53' Trailer,No,,,8/17/2017,9:00AM,8/17/2017,8:55AM,5,8/17/2017,,,,0,,,,,,,0,,0
OOLU9312178,1941,15990,2,SBA Global,Transload,53' Trailer,No,,,8/17/2017,7:00AM,8/17/2017,7:00AM,5,8/17/2017,,,,0,,,,,,,1,,0
OOCU6945793,1596,19440,5,SBA Global,Transload,53' Trailer,No,,,8/23/2017,7:00AM,8/23/2017,8:15AM,5,8/23/2017,,,,0,,,,,,,0,,0
OOCU6960735,770,31489,18,SBA Global,Transload,53' Trailer,Yes,,,8/24/2017,10:30AM,8/24/2017,8:40AM,5,8/24/2017,,,,0,,,,,,,0,,0
TCLU8715539,790,28214,10,Fedex,Ocean,40' HQ Container,No,,,8/24/2017,8:30AM,8/24/2017,7:30AM,5,8/24/2017,,,,0,,,,,,,0,,0
OOLU8438984,1518,18216,1,SBA Global,Transload,53' Trailer,No,,,8/24/2017,9:30AM,8/24/2017,7:30AM,5,8/24/2017,,,,0,,,,,,,0,,0
OOLU8628264,1640,22592,3,Fedex,Ocean,40' HQ Container,Yes,,,8/24/2017,7:00AM,8/24/2017,7:00AM,5,8/24/2017,,,,0,,,,,,,0,,0
TGHU9704590,961,27738,8,SBA Global,Transload,53' Trailer,No,,,8/24/2017,11:30AM,8/24/2017,8:45AM,4,8/24/2017,,,,0,,,,,,,0,,0
OOLU6936036,1895,22740,1,SBA Global,Transload,53' Trailer,No,,,8/25/2017,7:00AM,8/25/2017,7:50AM,5,8/25/2017,,,,0,,,,,,,0,,0
TCNU5586517,506,36007,21,Fedex,Ocean,40' HQ Container,Yes,,,8/25/2017,8:30AM,8/25/2017,7:00AM,5,8/25/2017,,,,0,,,,,,,0,,0
OOLU9168836,1733,20796,1,Fedex,Ocean,40' HQ Container,No,,,8/25/2017,10:00AM,8/25/2017,7:00AM,5,8/25/2017,,,,0,,,,,,,0,,0
OOLU9847415,774,22592,3,Fedex,Ocean,40' HQ Container,Yes,,,8/28/2017,8:00AM,8/28/2017,7:00AM,5,8/28/2017,,,,0,,,,,,,0,,0
TCNU6442828,774,28920,10,SBA Global,Transload,53' Trailer,No,,,8/28/2017,9:30AM,8/28/2017,9:00AM,5,8/28/2017,,,,0,,,,,,,0,,1
TCLU8958570,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,8/29/2017,7:00AM,8/29/2017,7:00AM,5,8/29/2017,,,,0,,,,,,,0,,2
TCLU1611342,320,28800,3,Fedex,Ocean,40' HQ Container,No,,,8/30/2017,8:00AM,8/30/2017,7:30AM,5,8/30/2017,,,,0,,,,,,,0,,0
OOCU6418149,566,34621,6,Fedex,Ocean,40' HQ Container,Yes,,,8/30/2017,7:00AM,8/30/2017,7:00AM,5,8/30/2017,,,,0,,,,,,,0,,0
FSCU8285038,308,27720,5,SBA Global,Transload,53' Trailer,No,,,8/30/2017,7:00AM,8/30/2017,7:00AM,5,8/30/2017,,,,0,,,,,,,0,,0
OOCU6560528,937,33732,1,SBA Global,Transload,53' Trailer,No,,,8/31/2017,11:00AM,8/31/2017,9:30AM,4,8/31/2017,,,,0,,,,,,,0,,0
TCLU8748506,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,8/31/2017,9:30AM,8/31/2017,9:00AM,4,8/31/2017,,,,0,,,,,,,0,,0
OOLU8993360,499,36422,25,Fedex,Ocean,40' HQ Container,Yes,,,8/31/2017,7:00AM,8/31/2017,7:00AM,4,8/31/2017,,,,0,,,,,,,0,,0
OOLU8130667,1713,27246,12,SBA Global,Transload,53' Trailer,No,,,8/31/2017,8:00AM,8/31/2017,7:00AM,4,8/31/2017,,,,0,,,,,,,0,,0
OOCU6929581,780,28038,14,SBA Global,Transload,53' Trailer,Yes,,,9/1/2017,8:30AM,9/1/2017,8:00AM,4,9/1/2017,,,,0,,,,,,,0,,0
OOLU8629609,518,39740,9,Fedex,Ocean,40' HQ Container,Yes,,,9/5/2017,7:00AM,9/5/2017,7:00AM,4,9/5/2017,,,,0,,,,,,,0,,0
OOLU9229124,1793,21954,13,SBA Global,Transload,53' Trailer,Yes,,,9/5/2017,8:00AM,9/5/2017,7:45AM,4,9/5/2017,,,,0,,,,,,,0,,0
TGBU5329993,1666,19992,2,SBA Global,Transload,53' Trailer,No,,,9/5/2017,10:00AM,9/5/2017,9:20AM,5,9/5/2017,,,,0,,,,,,,0,,0
YMLU9541653,625,50000,1,SBA Global,Transload,53' Trailer,Yes,,,9/6/2017,7:00AM,9/6/2017,6:30AM,4,9/6/2017,,,,0,,,,,,,0,,0
TGBU5333123,1899,22788,1,Fedex,Ocean,40' HQ Container,No,,,9/6/2017,9:00AM,9/6/2017,7:00AM,5,9/6/2017,,,,0,,,,,,,0,,0
OOLU9696833,574,30873,22,Fedex,Ocean,40' HQ Container,Yes,,,9/7/2017,8:00AM,9/7/2017,8:00AM,4,9/7/2017,,,,0,,,,,,,0,,0
OOLU9230700,854,28110,8,Fedex,Ocean,40' HQ Container,No,,,9/7/2017,7:00AM,9/7/2017,7:00AM,4,9/7/2017,,,,0,,,,,,,0,,0
OOCU6943580,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/11/2017,10:00AM,9/11/2017,7:00AM,5,9/11/2017,,,,0,,,,,,,0,,0
OOLU9407247,386,32340,38,Fedex,Ocean,40' HQ Container,Yes,,,9/13/2017,8:00AM,9/13/2017,7:00AM,5,9/13/2017,,,,0,,,,,,,0,,0
OOCU6949438,633,28188,5,SBA Global,Transload,53' Trailer,No,,,9/13/2017,8:00AM,9/13/2017,10:00AM,5,9/13/2017,,,,0,,,,,,,0,,0
OOLU4313891,324,21528,11,SBA Global,Transload,53' Trailer,No,,,9/13/2017,9:00AM,9/13/2017,9:00AM,5,9/13/2017,,,,0,,,,,,,0,,1
OOLU8565947,328,29520,4,SBA Global,Transload,53' Trailer,No,,,9/14/2017,7:00AM,9/14/2017,8:19AM,4,9/14/2017,,,,0,,,,,,,0,,0
OOCU6931151,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/14/2017,9:00AM,9/14/2017,9:00AM,5,9/14/2017,,,,0,,,,,,,0,,0
FSCU8271749,1508,29395,11,SBA Global,Transload,53' Trailer,Yes,,,9/15/2017,9:00AM,9/15/2017,8:00AM,5,9/15/2017,,,,0,,,,,,,0,,2
OOLU8099330,2046,19802,4,SBA Global,Transload,53' Trailer,Yes,,,9/15/2017,7:00AM,9/15/2017,7:00AM,4,9/15/2017,,,,0,,,,,,,0,,0
OOLU9769396,468,30294,4,SBA Global,Transload,53' Trailer,No,,,9/19/2017,7:00AM,9/19/2017,7:00AM,4,9/19/2017,,,,0,,,,,,,0,,0
OOLU8811845,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/20/2017,8:30AM,9/20/2017,8:00AM,5,9/20/2017,,,,0,,,,,,,0,,0
OOLU9398700,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/20/2017,9:30AM,9/20/2017,8:00AM,4,9/20/2017,,,,0,,,,,,,0,,0
OOLU9626008,1266,29252,19,SBA Global,Transload,53' Trailer,Yes,,,9/20/2017,11:30AM,9/20/2017,10:00AM,5,9/20/2017,,,,0,,,,,,,0,,0
OOLU8169083,1995,16440,2,SBA Global,Transload,53' Trailer,No,,,9/20/2017,7:00AM,9/20/2017,7:00AM,4,9/20/2017,,,,0,,,,,,,0,,0
OOLU8237228,373,27288,19,SBA Global,Transload,53' Trailer,No,,,9/20/2017,10:30AM,9/20/2017,9:00AM,4,9/20/2017,,,,0,,,,,,,0,,0
TCLU8448577,1227,31975,21,Fedex,Ocean,40' HQ Container,Yes,,,9/21/2017,9:30AM,9/21/2017,9:00AM,4,9/21/2017,,,,0,,,,,,,0,,0
OOLU9923069,1696,28534,6,Fedex,Ocean,40' HQ Container,No,,,9/21/2017,8:00AM,9/21/2017,8:00AM,4,9/21/2017,,,,0,,,,,,,0,,0
OOLU8867572,846,34470,3,Fedex,Ocean,40' HQ Container,Yes,,,9/21/2017,7:00AM,9/21/2017,7:00AM,4,9/21/2017,,,,0,,,,,,,0,,0
OOCU6810606,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/25/2017,8:00AM,9/25/2017,7:00AM,5,9/25/2017,,,,0,,,,,,,0,,0
OOLU8972182,2009,32551,15,SBA Global,Transload,53' Trailer,No,,,9/25/2017,7:00AM,9/25/2017,7:00AM,4,9/25/2017,,,,0,,,,,,,0,,0
OOLU9804434,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/26/2017,8:00AM,9/26/2017,7:30AM,5,9/26/2017,,,,0,,,,,,,0,,0
TCLU8317263,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/26/2017,9:30AM,9/26/2017,7:30AM,5,9/26/2017,,,,0,,,,,,,0,,0
TCLU1519200,746,24048,6,Fedex,Ocean,40' HQ Container,No,,,9/26/2017,7:00AM,9/26/2017,6:30AM,5,9/26/2017,,,,0,,,,,,,0,,0
OOCU6977548,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,9/27/2017,7:00AM,9/27/2017,6:30AM,5,9/27/2017,,,,0,,,,,,,0,,0
OOLU9405310,526,38344,10,Fedex,Ocean,40' HQ Container,Yes,,,9/27/2017,8:30AM,9/27/2017,7:30AM,5,9/27/2017,,,,0,,,,,,,0,,0
OOLU9908824,399,41303,16,Fedex,Ocean,40' HQ Container,Yes,,,9/28/2017,7:00AM,9/28/2017,7:00AM,4,9/28/2017,,,,0,,,,,,,0,,0
OOCU6982225,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,10/2/2017,7:00AM,10/2/2017,6:30AM,4,10/2/2017,,,,0,,,,,,,0,,0
OOLU8353906,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,10/2/2017,8:00AM,10/2/2017,6:30AM,4,10/2/2017,,,,0,,,,,,,0,,0
TCLU1751534,1441,31168,15,Fedex,Ocean,40' HQ Container,Yes,,,10/2/2017,10:00AM,10/2/2017,9:00AM,5,10/2/2017,,,,0,,,,,,,0,,0
OOLU8718162,687,27042,12,Fedex,Ocean,40' HQ Container,No,,,10/4/2017,1:00PM,10/4/2017,10:00AM,5,10/4/2017,,,,0,,,,,,,0,,0
OOLU9333777,1317,28630,16,SBA Global,Transload,53' Trailer,Yes,,,10/4/2017,8:00AM,10/4/2017,8:00AM,4,10/4/2017,,,,0,,,,,,,0,,0
OOLU8906982,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,10/4/2017,1:00PM,10/4/2017,1:40PM,4,10/4/2017,,,,0,,,,,,,0,,0
OOLU9883264,1899,22788,1,SBA Global,Transload,53' Trailer,No,,,10/5/2017,7:00AM,10/5/2017,8:00AM,5,10/5/2017,,,,0,,,,,,,0,,0
OOLU9925349,361,25830,10,SBA Global,Transload,53' Trailer,No,,,10/9/2017,10:00AM,10/9/2017,10:00AM,4,10/9/2017,,,,0,,,,,,,0,,0
TCLU1740925,1708,20496,1,SBA Global,Transload,53' Trailer,No,,,10/9/2017,7:00AM,10/9/2017,6:30AM,4,10/9/2017,,,,0,,,,,,,0,,0
OOLU9807768,1602,31162,7,Fedex,Ocean,40' HQ Container,No,,,10/10/2017,7:00AM,10/10/2017,6:30AM,4,10/10/2017,,,,0,,,,,,,0,,0
OOLU9682104,330,27702,45,Fedex,Ocean,40' HQ Container,Yes,,,10/10/2017,8:00AM,10/10/2017,6:30AM,4,10/10/2017,,,,0,,,,,,,0,,0
OOLU9530056,1405,25528,22,SBA Global,Transload,53' Trailer,Yes,,,10/11/2017,7:00AM,10/11/2017,6:30AM,5,10/11/2017,,,,0,,,,,,,0,,0
OOLU9642987,724,26584,9,Fedex,Ocean,40' HQ Container,No,,,10/11/2017,8:00AM,10/11/2017,6:30AM,5,10/11/2017,,,,0,,,,,,,0,,0
OOLU9705935,390,25234,11,Fedex,Ocean,40' HQ Container,No,,,10/16/2017,9:00AM,10/16/2017,8:30AM,5,10/16/2017,,,,0,,,,,,,0,,0
OOLU9255463,642,23112,1,Fedex,Ocean,40' HQ Container,No,,,10/16/2017,8:00AM,10/16/2017,8:40AM,5,10/16/2017,,,,0,,,,,,,0,,0
OOCU6978626,708,27852,5,SBA Global,Transload,53' Trailer,No,,,10/17/2017,11:00AM,10/17/2017,8:30AM,5,10/17/2017,,,,0,,,,,,,0,,0
DRYU9112093,758,27882,12,Fedex,Ocean,40' HQ Container,No,,,10/17/2017,8:00AM,10/17/2017,7:00AM,5,10/17/2017,,,,0,,,,,,,0,,0
OOLU8571003,1708,20496,1,SBA Global,Transload,53' Trailer,No,,,10/17/2017,10:00AM,10/17/2017,7:00AM,5,10/17/2017,,,,0,,,,,,,0,,0
OOLU9567728,573,37011,24,Fedex,Ocean,40' HQ Container,Yes,,,10/17/2017,9:00AM,10/17/2017,7:00AM,5,10/17/2017,,,,0,,,,,,,0,,0
OOLU6891820,1243,29112,21,SBA Global,Transload,53' Trailer,Yes,,,10/18/2017,8:00AM,10/18/2017,7:00AM,5,10/18/2017,,,,0,,,,,,,0,,0
OOLU9844822,723,33696,9,SBA Global,Transload,53' Trailer,No,,,10/18/2017,9:00AM,10/18/2017,8:30AM,5,10/18/2017,,,,0,,,,,,,0,,0
OOCU6962300,593,31680,10,SBA Global,Transload,53' Trailer,No,,,10/20/2017,10:00AM,10/20/2017,9:57AM,4,10/20/2017,,,,0,,,,,,,0,,0
OOCU6988347,750,27000,1,SBA Global,Transload,53' Trailer,No,,,10/20/2017,8:00AM,10/20/2017,8:17AM,4,10/20/2017,,,,0,,,,,,,0,,0
TCLU1468421,860,27636,3,Fedex,Ocean,40' HQ Container,No,,,10/23/2017,8:00AM,10/23/2017,6:30AM,4,10/23/2017,,,,0,,,,,,,0,,0
OOCU6553107,1781,27478,3,Fedex,Ocean,40' HQ Container,No,,,10/23/2017,9:00AM,10/23/2017,7:30AM,4,10/23/2017,,,,0,,,,,,,0,,0
OOLU8493739,1711,20736,2,SBA Global,Transload,53' Trailer,Yes,,,10/24/2017,8:00AM,10/24/2017,8:00AM,5,10/24/2017,,,,0,,,,,,,0,,0
OOLU7286948,1224,26109,13,SBA Global,Transload,53' Trailer,No,,,10/24/2017,9:30AM,10/24/2017,9:30AM,5,10/24/2017,,,,0,,,,,,,0,,0
OOLU8079077,481,38724,22,Fedex,Ocean,40' HQ Container,Yes,,,10/25/2017,8:00AM,10/25/2017,8:31AM,5,10/25/2017,,,,0,,,,,,,0,,0
OOLU9061832,1724,21936,3,SBA Global,Transload,53' Trailer,No,,,11/8/2017,9:00AM,11/8/2017,7:30AM,5,11/8/2017,,,,0,,,,,,,0,,0
OOLU8894670,428,31812,10,SBA Global,Transload,53' Trailer,No,,,11/9/2017,8:00AM,11/9/2017,7:00AM,5,11/9/2017,,,,0,,,,,,,0,,0
TGHU9790794,1003,35806,16,SBA Global,Transload,53' Trailer,Yes,,,11/9/2017,9:00AM,11/9/2017,8:40AM,5,11/9/2017,,,,0,,,,,,,0,,0
